X,                                          T,                                              var_rho,
2.172217220067977905e-01 8.607280850410461426e-01 5.488637685775756836e-01
2.173217386007308960e-01 8.606560826301574707e-01 5.486801266670227051e-01
2.174217402935028076e-01 8.605840802192687988e-01 5.484965443611145020e-01
2.175217568874359131e-01 8.605120182037353516e-01 5.483128428459167480e-01
2.176217585802078247e-01 8.604399561882019043e-01 5.481292009353637695e-01
2.177217751741409302e-01 8.603678345680236816e-01 5.479454398155212402e-01
2.178217768669128418e-01 8.602957725524902344e-01 5.477619171142578125e-01
2.179217934608459473e-01 8.602235913276672363e-01 5.475780963897705078e-01
2.180217951536178589e-01 8.601514697074890137e-01 5.473944544792175293e-01
2.181218117475509644e-01 8.600794076919555664e-01 5.472110509872436523e-01
2.182218283414840698e-01 8.600072264671325684e-01 5.470274090766906738e-01
2.183218300342559814e-01 8.599351644515991211e-01 5.468440651893615723e-01
2.184218466281890869e-01 8.598630428314208984e-01 5.466606020927429199e-01
2.185218483209609985e-01 8.597908616065979004e-01 5.464770793914794922e-01
2.186218649148941040e-01 8.597186803817749023e-01 5.462936162948608398e-01
2.187218666076660156e-01 8.596464991569519043e-01 5.461101531982421875e-01
2.188218832015991211e-01 8.595743179321289062e-01 5.459267497062683105e-01
2.189218848943710327e-01 8.595021367073059082e-01 5.457434058189392090e-01
2.190219014883041382e-01 8.594298958778381348e-01 5.455599427223205566e-01
2.191219180822372437e-01 8.593577146530151367e-01 5.453767180442810059e-01
2.192219197750091553e-01 8.592854738235473633e-01 5.451933145523071289e-01
2.193219363689422607e-01 8.592134118080139160e-01 5.450105071067810059e-01
2.194219380617141724e-01 8.591410517692565918e-01 5.448269248008728027e-01
2.195219546556472778e-01 8.590688109397888184e-01 5.446437001228332520e-01
2.196219563484191895e-01 8.589965701103210449e-01 5.444605350494384766e-01
2.197219729423522949e-01 8.589243292808532715e-01 5.442773699760437012e-01
2.198219895362854004e-01 8.588520884513854980e-01 5.440942645072937012e-01
2.199219912290573120e-01 8.587798476219177246e-01 5.439112782478332520e-01
2.200220078229904175e-01 8.587075471878051758e-01 5.437281131744384766e-01
2.201220095157623291e-01 8.586352467536926270e-01 5.435450077056884766e-01
2.202220261096954346e-01 8.585628867149353027e-01 5.433617830276489258e-01
2.203220278024673462e-01 8.584906458854675293e-01 5.431789755821228027e-01
2.204220443964004517e-01 8.584184050559997559e-01 5.429961681365966797e-01
2.205220460891723633e-01 8.583460450172424316e-01 5.428130626678466797e-01
2.206220626831054688e-01 8.582736849784851074e-01 5.426300764083862305e-01
2.207220792770385742e-01 8.582013249397277832e-01 5.424470901489257812e-01
2.208220809698104858e-01 8.581289649009704590e-01 5.422641634941101074e-01
2.209220975637435913e-01 8.580566644668579102e-01 5.420814752578735352e-01
2.210220992565155029e-01 8.579842448234558105e-01 5.418984889984130859e-01
2.211221158504486084e-01 8.579118847846984863e-01 5.417156815528869629e-01
2.212221175432205200e-01 8.578395247459411621e-01 5.415329337120056152e-01
2.213221341371536255e-01 8.577671051025390625e-01 5.413501262664794922e-01
2.214221358299255371e-01 8.576948046684265137e-01 5.411676168441772461e-01
2.215221524238586426e-01 8.576223254203796387e-01 5.409846901893615723e-01
2.216221690177917480e-01 8.575499653816223145e-01 5.408021211624145508e-01
2.217221707105636597e-01 8.574774861335754395e-01 5.406193137168884277e-01
2.218221873044967651e-01 8.574050664901733398e-01 5.404367446899414062e-01
2.219221889972686768e-01 8.573326468467712402e-01 5.402541756629943848e-01
2.220222055912017822e-01 8.572602272033691406e-01 5.400716662406921387e-01
2.221222072839736938e-01 8.571876883506774902e-01 5.398888587951660156e-01
2.222222238779067993e-01 8.571152687072753906e-01 5.397064089775085449e-01
2.223222255706787109e-01 8.570428490638732910e-01 5.395240783691406250e-01
2.224222421646118164e-01 8.569703102111816406e-01 5.393414497375488281e-01
2.225222587585449219e-01 8.568977713584899902e-01 5.391588211059570312e-01
2.226222604513168335e-01 8.568253517150878906e-01 5.389766097068786621e-01
2.227222770452499390e-01 8.567528128623962402e-01 5.387941002845764160e-01
2.228222787380218506e-01 8.566803336143493652e-01 5.386117696762084961e-01
2.229222953319549561e-01 8.566078543663024902e-01 5.384295582771301270e-01
2.230222970247268677e-01 8.565352559089660645e-01 5.382470488548278809e-01
2.231223136186599731e-01 8.564627170562744141e-01 5.380647182464599609e-01
2.232223153114318848e-01 8.563901782035827637e-01 5.378824472427368164e-01
2.233223319053649902e-01 8.563175797462463379e-01 5.377001166343688965e-01
2.234223484992980957e-01 8.562450408935546875e-01 5.375179052352905273e-01
2.235223501920700073e-01 8.561725020408630371e-01 5.373358130455017090e-01
2.236223667860031128e-01 8.561000227928161621e-01 5.371538996696472168e-01
2.237223684787750244e-01 8.560273647308349609e-01 5.369715094566345215e-01
2.238223850727081299e-01 8.559547066688537598e-01 5.367892384529113770e-01
2.239223867654800415e-01 8.558821678161621094e-01 5.366073250770568848e-01
2.240224033594131470e-01 8.558095097541809082e-01 5.364251136779785156e-01
2.241224050521850586e-01 8.557369112968444824e-01 5.362431406974792480e-01
2.242224216461181641e-01 8.556641936302185059e-01 5.360608696937561035e-01
2.243224382400512695e-01 8.555915951728820801e-01 5.358789563179016113e-01
2.244224399328231812e-01 8.555189967155456543e-01 5.356971025466918945e-01
2.245224565267562866e-01 8.554462790489196777e-01 5.355150103569030762e-01
2.246224582195281982e-01 8.553736805915832520e-01 5.353332161903381348e-01
2.247224748134613037e-01 8.553009629249572754e-01 5.351512432098388672e-01
2.248224765062332153e-01 8.552282452583312988e-01 5.349692702293395996e-01
2.249224931001663208e-01 8.551556468009948730e-01 5.347875952720642090e-01
2.250225096940994263e-01 8.550829291343688965e-01 5.346057415008544922e-01
2.251225113868713379e-01 8.550102114677429199e-01 5.344238877296447754e-01
2.252225279808044434e-01 8.549374341964721680e-01 5.342419743537902832e-01
2.253225296735763550e-01 8.548647761344909668e-01 5.340604186058044434e-01
2.254225462675094604e-01 8.547921180725097656e-01 5.338788628578186035e-01
2.255225479602813721e-01 8.547192811965942383e-01 5.336968898773193359e-01
2.256225645542144775e-01 8.546465635299682617e-01 5.335153341293334961e-01
2.257225662469863892e-01 8.545738458633422852e-01 5.333337783813476562e-01
2.258225828409194946e-01 8.545009493827819824e-01 5.331518054008483887e-01
2.259225994348526001e-01 8.544281721115112305e-01 5.329701900482177734e-01
2.260226011276245117e-01 8.543553948402404785e-01 5.327886343002319336e-01
2.261226177215576172e-01 8.542826771736145020e-01 5.326072573661804199e-01
2.262226194143295288e-01 8.542098999023437500e-01 5.324257612228393555e-01
2.263226360082626343e-01 8.541370034217834473e-01 5.322440862655639648e-01
2.264226377010345459e-01 8.540642857551574707e-01 5.320628285408020020e-01
2.265226542949676514e-01 8.539914488792419434e-01 5.318813323974609375e-01
2.266226559877395630e-01 8.539185523986816406e-01 5.316997766494750977e-01
2.267226725816726685e-01 8.538457751274108887e-01 5.315185189247131348e-01
2.268226891756057739e-01 8.537728786468505859e-01 5.313370227813720703e-01
2.269226908683776855e-01 8.536999821662902832e-01 5.311555862426757812e-01
2.270227074623107910e-01 8.536271452903747559e-01 5.309743881225585938e-01
2.271227091550827026e-01 8.535543084144592285e-01 5.307931900024414062e-01
2.272227257490158081e-01 8.534813523292541504e-01 5.306116938591003418e-01
2.273227274417877197e-01 8.534085154533386230e-01 5.304306149482727051e-01
2.274227440357208252e-01 8.533356189727783203e-01 5.302494168281555176e-01
2.275227457284927368e-01 8.532627224922180176e-01 5.300682187080383301e-01
2.276227623224258423e-01 8.531897664070129395e-01 5.298869609832763672e-01
2.277227789163589478e-01 8.531169295310974121e-01 5.297060608863830566e-01
2.278227806091308594e-01 8.530439734458923340e-01 5.295248627662658691e-01
2.279227972030639648e-01 8.529710173606872559e-01 5.293437242507934570e-01
2.280227988958358765e-01 8.528980612754821777e-01 5.291626453399658203e-01
2.281228154897689819e-01 8.528249859809875488e-01 5.289813280105590820e-01
2.282228171825408936e-01 8.527521491050720215e-01 5.288006663322448730e-01
2.283228337764739990e-01 8.526791334152221680e-01 5.286195278167724609e-01
2.284228354692459106e-01 8.526061177253723145e-01 5.284385085105895996e-01
2.285228520631790161e-01 8.525332212448120117e-01 5.282577872276306152e-01
2.286228686571121216e-01 8.524602055549621582e-01 5.280768871307373047e-01
2.287228703498840332e-01 8.523871302604675293e-01 5.278958082199096680e-01
2.288228869438171387e-01 8.523140549659729004e-01 5.277147889137268066e-01
2.289228886365890503e-01 8.522410988807678223e-01 5.275341272354125977e-01
2.290229052305221558e-01 8.521680235862731934e-01 5.273532271385192871e-01
2.291229069232940674e-01 8.520949482917785645e-01 5.271723866462707520e-01
2.292229235172271729e-01 8.520219326019287109e-01 5.269917249679565430e-01
2.293229252099990845e-01 8.519489169120788574e-01 5.268110632896423340e-01
2.294229418039321899e-01 8.518757820129394531e-01 5.266302227973937988e-01
2.295229583978652954e-01 8.518027663230895996e-01 5.264496803283691406e-01
2.296229600906372070e-01 8.517296910285949707e-01 5.262690782546997070e-01
2.297229766845703125e-01 8.516565561294555664e-01 5.260882973670959473e-01
2.298229783773422241e-01 8.515834808349609375e-01 5.259078145027160645e-01
2.299229949712753296e-01 8.515103459358215332e-01 5.257271528244018555e-01
2.300229966640472412e-01 8.514372706413269043e-01 5.255467295646667480e-01
2.301230132579803467e-01 8.513641953468322754e-01 5.253663063049316406e-01
2.302230149507522583e-01 8.512909412384033203e-01 5.251855254173278809e-01
2.303230315446853638e-01 8.512178063392639160e-01 5.250050425529479980e-01
2.304230481386184692e-01 8.511446118354797363e-01 5.248245000839233398e-01
2.305230498313903809e-01 8.510715365409851074e-01 5.246443152427673340e-01
2.306230664253234863e-01 8.509983420372009277e-01 5.244638323783874512e-01
2.307230681180953979e-01 8.509252071380615234e-01 5.242835879325866699e-01
2.308230847120285034e-01 8.508520126342773438e-01 5.241032242774963379e-01
2.309230864048004150e-01 8.507787585258483887e-01 5.239227414131164551e-01
2.310231029987335205e-01 8.507055640220642090e-01 5.237424373626708984e-01
2.311231195926666260e-01 8.506322503089904785e-01 5.235619544982910156e-01
2.312231212854385376e-01 8.505590558052062988e-01 5.233817696571350098e-01
2.313231378793716431e-01 8.504859805107116699e-01 5.232019424438476562e-01
2.314231395721435547e-01 8.504126071929931641e-01 5.230213999748229980e-01
2.315231561660766602e-01 8.503393530845642090e-01 5.228412151336669922e-01
2.316231578588485718e-01 8.502660989761352539e-01 5.226610898971557617e-01
2.317231744527816772e-01 8.501928448677062988e-01 5.224809646606445312e-01
2.318231761455535889e-01 8.501195907592773438e-01 5.223008990287780762e-01
2.319231927394866943e-01 8.500463366508483887e-01 5.221208930015563965e-01
2.320232093334197998e-01 8.499730229377746582e-01 5.219408273696899414e-01
2.321232110261917114e-01 8.498997092247009277e-01 5.217607617378234863e-01
2.322232276201248169e-01 8.498263955116271973e-01 5.215807557106018066e-01
2.323232293128967285e-01 8.497530817985534668e-01 5.214008092880249023e-01
2.324232459068298340e-01 8.496797680854797363e-01 5.212208628654479980e-01
2.325232475996017456e-01 8.496064543724060059e-01 5.210410356521606445e-01
2.326232641935348511e-01 8.495330810546875000e-01 5.208610296249389648e-01
2.327232658863067627e-01 8.494597077369689941e-01 5.206811428070068359e-01
2.328232824802398682e-01 8.493863940238952637e-01 5.205013751983642578e-01
2.329232990741729736e-01 8.493129611015319824e-01 5.203214287757873535e-01
2.330233007669448853e-01 8.492395281791687012e-01 5.201414823532104492e-01
2.331233173608779907e-01 8.491662144660949707e-01 5.199618935585021973e-01
2.332233190536499023e-01 8.490927815437316895e-01 5.197820663452148438e-01
2.333233356475830078e-01 8.490194678306579590e-01 5.196025967597961426e-01
2.334233373403549194e-01 8.489460349082946777e-01 5.194228291511535645e-01
2.335233539342880249e-01 8.488726019859313965e-01 5.192431211471557617e-01
2.336233556270599365e-01 8.487991690635681152e-01 5.190634727478027344e-01
2.337233722209930420e-01 8.487257361412048340e-01 5.188838839530944824e-01
2.338233888149261475e-01 8.486523032188415527e-01 5.187043547630310059e-01
2.339233905076980591e-01 8.485788702964782715e-01 5.185248255729675293e-01
2.340234071016311646e-01 8.485053181648254395e-01 5.183450579643249512e-01
2.341234087944030762e-01 8.484317660331726074e-01 5.181653499603271484e-01
2.342234253883361816e-01 8.483583331108093262e-01 5.179859995841979980e-01
2.343234270811080933e-01 8.482849001884460449e-01 5.178066492080688477e-01
2.344234436750411987e-01 8.482115268707275391e-01 5.176275372505187988e-01
2.345234453678131104e-01 8.481378555297851562e-01 5.174477100372314453e-01
2.346234619617462158e-01 8.480643630027770996e-01 5.172684192657470703e-01
2.347234785556793213e-01 8.479909300804138184e-01 5.170892477035522461e-01
2.348234802484512329e-01 8.479173779487609863e-01 5.169098973274230957e-01
2.349234968423843384e-01 8.478437662124633789e-01 5.167304277420043945e-01
2.350234985351562500e-01 8.477702736854553223e-01 5.165512561798095703e-01
2.351235151290893555e-01 8.476967215538024902e-01 5.163720250129699707e-01
2.352235168218612671e-01 8.476231694221496582e-01 5.161928534507751465e-01
2.353235334157943726e-01 8.475495576858520508e-01 5.160135626792907715e-01
2.354235351085662842e-01 8.474759459495544434e-01 5.158343315124511719e-01
2.355235517024993896e-01 8.474023938179016113e-01 5.156552791595458984e-01
2.356235682964324951e-01 8.473287224769592285e-01 5.154759883880615234e-01
2.357235699892044067e-01 8.472551703453063965e-01 5.152969956398010254e-01
2.358235865831375122e-01 8.471814990043640137e-01 5.151178240776062012e-01
2.359235882759094238e-01 8.471080064773559570e-01 5.149390697479248047e-01
2.360236048698425293e-01 8.470342755317687988e-01 5.147598385810852051e-01
2.361236065626144409e-01 8.469606041908264160e-01 5.145807862281799316e-01
2.362236231565475464e-01 8.468870520591735840e-01 5.144020318984985352e-01
2.363236397504806519e-01 8.468133807182312012e-01 5.142230391502380371e-01
2.364236414432525635e-01 8.467396497726440430e-01 5.140439867973327637e-01
2.365236580371856689e-01 8.466659784317016602e-01 5.138651132583618164e-01
2.366236597299575806e-01 8.465923070907592773e-01 5.136862993240356445e-01
2.367236763238906860e-01 8.465186953544616699e-01 5.135076642036437988e-01
2.368236780166625977e-01 8.464449644088745117e-01 5.133287906646728516e-01
2.369236946105957031e-01 8.463712334632873535e-01 5.131499171257019043e-01
2.370236963033676147e-01 8.462975025177001953e-01 5.129711627960205078e-01
2.371237128973007202e-01 8.462237715721130371e-01 5.127924084663391113e-01
2.372237294912338257e-01 8.461501002311706543e-01 5.126138925552368164e-01
2.373237311840057373e-01 8.460763096809387207e-01 5.124350786209106445e-01
2.374237477779388428e-01 8.460025191307067871e-01 5.122563242912292480e-01
2.375237494707107544e-01 8.459287285804748535e-01 5.120776295661926270e-01
2.376237660646438599e-01 8.458549380302429199e-01 5.118989944458007812e-01
2.377237677574157715e-01 8.457811474800109863e-01 5.117203593254089355e-01
2.378237843513488770e-01 8.457074165344238281e-01 5.115419626235961914e-01
2.379237860441207886e-01 8.456336259841918945e-01 5.113634467124938965e-01
2.380238026380538940e-01 8.455597758293151855e-01 5.111848711967468262e-01
2.381238192319869995e-01 8.454859852790832520e-01 5.110064148902893066e-01
2.382238209247589111e-01 8.454121947288513184e-01 5.108280777931213379e-01
2.383238375186920166e-01 8.453383445739746094e-01 5.106495618820190430e-01
